# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,
# Thu Dec 12 19:17:15 2019,,,,,,
#,,,,,,
# User preference: *,,,,,,
#,,,,,,
# CONSTRAINT:  where (koi_disposition not like '%CANDIDATE%'),,,,,,
#,,,,,,
# COLUMN kepid:          KepID,,,,,,
# COLUMN koi_tce_plnt_num: TCE Planet Number,,,,,,
# COLUMN koi_period:     Orbital Period [days],,,,,,
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days],,,,,,
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days],,,,,,
# COLUMN koi_time0bk:    Transit Epoch [BKJD],,,,,,
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD],,,,,,
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD],,,,,,
# COLUMN koi_duration:   Transit Duration [hrs],,,,,,
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs],,,,,,
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs],,,,,,
# COLUMN koi_disposition: Exoplanet Archive Disposition,,,,,,
# COLUMN kepoi_name:     KOI Name,,,,,,
#,,,,,,
kepid,koi_tce_plnt_num,koi_period,koi_time0bk,koi_duration,koi_disposition,kepoi_name
9533489,1,197.1455327,300.176978,2.1145,FALSE POSITIVE,K03783.01
11825057,1,0.532087933,131.972409,3.45028,FALSE POSITIVE,K03857.01
12306699,1,3.204222652,133.82223,2.7952,FALSE POSITIVE,K03858.01
9692336,1,0.687898282,131.595979,3.96401,FALSE POSITIVE,K03859.01
9641008,1,2.178154774,132.02433,3.5302,FALSE POSITIVE,K03860.01
8588377,1,0.99466172,131.63284,1.576,FALSE POSITIVE,K03861.01
3644601,1,359.00688,295.8649,32.16,FALSE POSITIVE,K03862.01
4242692,1,1.138548215,132.46205,2.1482,CONFIRMED,K03928.01
8781480,1,121.0598037,159.3454,3.112,FALSE POSITIVE,K03929.01
6783732,1,0.721335207,131.57505,1.509,FALSE POSITIVE,K07790.01
11607176,1,3.28274272,132.64464,8.9,FALSE POSITIVE,K03930.01
10661718,1,1.231361934,131.80783,5.433,FALSE POSITIVE,K03931.01
6105462,2,89.7224125,163.15815,10.963,CONFIRMED,K02098.02
6470516,1,2.080431782,131.827995,7.4997,FALSE POSITIVE,K03705.01
7770471,1,1.157804607,132.448327,4.66082,FALSE POSITIVE,K03706.01
5130380,1,19.979098,137.14659,10.5638,FALSE POSITIVE,K03707.01
6314173,1,1.433262401,132.822635,6.2205,FALSE POSITIVE,K03708.01
5688997,1,23.8706941,136.9568,3.4812,FALSE POSITIVE,K03784.01
7031340,1,0.566769068,131.8681,3.011,FALSE POSITIVE,K07804.01
4073730,1,6.2820426,131.58905,7.941,FALSE POSITIVE,K03785.01
2854948,2,0.97430309,132.390205,2.1088,FALSE POSITIVE,K03786.01
3644601,3,119.686505,176.0608,29.33,FALSE POSITIVE,K03862.02
8459354,1,53.556625,184.4892,16.18,FALSE POSITIVE,K03863.01
10328393,3,34.2115022,154.57508,4.947,CONFIRMED,K01905.03
10259029,1,7.061149921,134.558528,3.33515,FALSE POSITIVE,K03630.01
8299947,1,2.682767439,131.570648,4.58143,FALSE POSITIVE,K03631.01
3335813,1,3.711012492,132.488455,3.3394,FALSE POSITIVE,K03632.01
11858741,1,1.780982447,131.520134,3.4297,FALSE POSITIVE,K03633.01
6363494,1,1.815632406,131.9113803,3.35773,FALSE POSITIVE,K03634.01
2576107,1,205.5833309,234.746256,6.0353,FALSE POSITIVE,K03709.01
9532421,1,4.309067482,134.71445,2.21,FALSE POSITIVE,K03710.01
6936966,1,36.4721523,159.7848,2.673,FALSE POSITIVE,K07797.01
5653849,1,111.0396205,161.93506,25.751,FALSE POSITIVE,K03711.01
2437060,1,3.187087241,132.8582,7.2897,FALSE POSITIVE,K03712.01
8127648,1,1.023470248,131.703274,2.3804,FALSE POSITIVE,K03713.01
11564013,1,0.875267982,132.03224,1.6038,FALSE POSITIVE,K03714.01
9405541,1,5.55260695,132.08428,4.1178,FALSE POSITIVE,K03788.01
8906045,1,2.347479696,133.67205,26.25,FALSE POSITIVE,K03789.01
7031638,1,1.13353095,132.4414,3.17,FALSE POSITIVE,K07805.01
7296094,1,0.890745373,131.884401,1.9215,FALSE POSITIVE,K03790.01
5437945,1,440.7843755,139.3535,21.693,CONFIRMED,K03791.01
12009347,1,2.723858181,133.57632,1.4313,FALSE POSITIVE,K03792.01
4037163,2,0.635441862,131.966607,1.9827,FALSE POSITIVE,K03793.01
5535890,1,3.255189932,134.6015,2.7117,FALSE POSITIVE,K03865.01
5215980,1,2.531140101,132.49471,20.399,FALSE POSITIVE,K03866.01
9353742,1,0.938750221,131.68256,1.3568,CONFIRMED,K03867.01
9178185,1,2.992704682,133.29518,1.2585,FALSE POSITIVE,K03868.01
6290382,1,6.12810722,137.03456,2.824,FALSE POSITIVE,K03869.01
3327992,1,2.115511511,131.99137,8.5116,FALSE POSITIVE,K03635.01
5649206,1,2.446736567,133.968534,5.0201,FALSE POSITIVE,K03636.01
5193384,1,21.3779536,157.8164,24.872,FALSE POSITIVE,K03637.01
5181804,1,4.350460215,132.27239,2.5276,FALSE POSITIVE,K03638.01
10491544,1,22.77194512,133.84261,10.1995,FALSE POSITIVE,K03639.01
9101496,2,67.844689,149.5007,11.757,CONFIRMED,K01915.02
11450414,2,27.3214242,154.29833,4.836,CONFIRMED,K01992.02
4937143,2,9.84883968,135.993,5.7425,FALSE POSITIVE,K03715.01
8719324,2,10.23335969,139.7882155,7.55,FALSE POSITIVE,K03716.01
11241814,1,227.6625222,232.241995,5.5072,FALSE POSITIVE,K03717.01
5036537,1,1.06100873,132.521276,2.6715,FALSE POSITIVE,K03718.01
9837083,1,0.623393802,131.599128,1.40392,FALSE POSITIVE,K03719.01
12557548,1,0.65355361,132.058957,1.63,CONFIRMED,K03794.01
3657758,2,2.3702932,133.6801,1.666,CONFIRMED,K02034.02
7031726,1,0.566793534,131.8368,4.714,FALSE POSITIVE,K07806.01
3338660,1,1.873380717,131.795634,10.1083,FALSE POSITIVE,K03795.01
3338674,1,1.87337894,131.796393,9.1328,FALSE POSITIVE,K03796.01
5546277,1,7.50023955,137.38848,2.916,FALSE POSITIVE,K03797.01
8258160,1,23.6270348,150.0362,11.481,FALSE POSITIVE,K03870.01
9752982,1,0.716709897,132.050846,0.7466,FALSE POSITIVE,K03871.01
4666008,1,2.248063246,132.75441,5.1297,FALSE POSITIVE,K03872.01
8430105,3,63.3278636,165.22656,47.0744,FALSE POSITIVE,K03873.01
9517393,1,219.3215562,320.72862,12.4124,CONFIRMED,K02076.02
8052474,1,245.4382021,361.302835,14.502,FALSE POSITIVE,K03640.01
3534118,1,178.4129899,218.225235,2.9298,FALSE POSITIVE,K03641.01
3534118,2,178.44973,217.6718259,12.86,FALSE POSITIVE,K03641.02
2441161,1,2.192004364,132.218114,3.075,FALSE POSITIVE,K03642.01
3231120,1,3.900109346,133.380544,3.9037,FALSE POSITIVE,K03643.01
12216706,1,1.471060209,132.27522,4.3708,FALSE POSITIVE,K03644.01
12216706,,0.73553763,131.5246162,2,FALSE POSITIVE,K03644.02
10735331,1,213.3990406,274.209685,6.5043,FALSE POSITIVE,K03720.01
7763269,1,6.40802979,134.0732,2.9288,FALSE POSITIVE,K03721.01
5471606,1,0.962835804,132.198475,4.9844,FALSE POSITIVE,K03723.01
11200405,1,4.639602084,135.09909,3.4636,FALSE POSITIVE,K03724.01
5475736,1,2.991885335,134.17581,7.4319,FALSE POSITIVE,K03798.01
9049673,1,1.327471395,131.583734,5.2334,FALSE POSITIVE,K03799.01
7031898,1,0.566792595,131.817,2.637,FALSE POSITIVE,K07807.01
9593759,1,1.247156944,132.36584,2.6779,FALSE POSITIVE,K03800.01
5020044,1,2.119100054,132.59118,8.2163,FALSE POSITIVE,K03802.01
11560037,1,1.466535757,131.992658,0.8222,FALSE POSITIVE,K03874.01
11911561,1,8.870415578,137.481093,1.2864,FALSE POSITIVE,K03875.01
6547322,1,1.49131759,132.1676,4.721,FALSE POSITIVE,K07786.01
9159265,1,3.04476607,132.43708,9.568,FALSE POSITIVE,K03877.01
4472818,1,70.9672087,182.66991,6.9623,CONFIRMED,K03878.01
5816806,1,4.45543346,134.453921,5.116,FALSE POSITIVE,K03645.01
6531496,1,14.32388995,135.225964,4.83729,FALSE POSITIVE,K03646.01
9661869,1,20.42723232,135.862807,3.46429,FALSE POSITIVE,K03647.01
9411166,2,105.6552651,230.09865,9.39,CONFIRMED,K01922.03
3097352,1,4.029803201,134.422433,4.4301,FALSE POSITIVE,K03648.01
6066379,1,1.303858554,131.606872,4.36797,FALSE POSITIVE,K03649.01
12154526,2,3.18899015,133.52624,2.722,CONFIRMED,K02004.02
3459199,1,1.570518376,132.340523,3.2035,FALSE POSITIVE,K03725.01
6973796,1,115.9943364,139.57168,2.4136,FALSE POSITIVE,K03726.01
12023089,1,0.623441636,131.6792187,1.46001,FALSE POSITIVE,K03727.01
6286155,1,14.5417471,137.58734,5.6067,FALSE POSITIVE,K03803.01
7831363,1,2.81753381,132.8937,2.1551,FALSE POSITIVE,K03804.01
8804845,2,0.762132307,131.61542,1.22,CONFIRMED,K02039.02
4663185,1,56.6993107,146.1473,7.0706,FALSE POSITIVE,K03805.01
5305471,1,161.252247,189.10948,23.467,FALSE POSITIVE,K03806.01
5560830,1,0.867719291,132.165597,6.323,FALSE POSITIVE,K03879.01
8211824,,0.84112187,132.164939,2.0431,FALSE POSITIVE,K03881.01
5980800,,0.828326025,132.175806,1.42721,FALSE POSITIVE,K03882.01
9592850,1,1.219324537,131.94673,4.7501,FALSE POSITIVE,K03883.01
6227560,1,2.401751509,133.711919,2.0835,FALSE POSITIVE,K03650.01
5866104,1,36.97709537,133.6264,5.2063,FALSE POSITIVE,K03651.01
8256044,1,16.37188364,140.020073,3.44467,FALSE POSITIVE,K03652.01
8780968,1,2.617284592,132.390683,9.5545,FALSE POSITIVE,K03653.01
6960446,1,10.14873521,136.02501,5.603,FALSE POSITIVE,K03654.01
8264097,1,2.897436854,132.038502,3.2833,FALSE POSITIVE,K03655.01
7515679,1,5.546083089,133.50348,2.717,CONFIRMED,K03728.01
9674592,2,6.87366398,136.13966,7.0845,FALSE POSITIVE,K03729.01
9674592,1,6.87366412,132.4575658,4.85,FALSE POSITIVE,K03729.02
10879213,1,0.668483494,132.156558,2.4129,FALSE POSITIVE,K03730.01
5650314,1,1.070272827,131.835891,4.2844,FALSE POSITIVE,K03731.01
6962901,1,0.977170246,132.23783,3.4842,FALSE POSITIVE,K07799.01
8302302,1,1.135930136,132.396556,4.5036,FALSE POSITIVE,K03732.01
10581918,2,1.801863222,132.48449,7.2492,FALSE POSITIVE,K03807.01
3851949,1,54.77145968,143.74319,37.1871,FALSE POSITIVE,K03808.01
9097892,1,1.674690886,132.172107,2.0179,FALSE POSITIVE,K03809.01
9351316,2,161.515617,176.49978,6.548,CONFIRMED,K02078.02
4579313,1,2.112405306,132.97515,2.5845,FALSE POSITIVE,K03884.01
11614528,1,1.870990236,132.68949,1.8432,FALSE POSITIVE,K03885.01
8848288,1,5.56648691,133.03305,10.931,FALSE POSITIVE,K03886.01
6590307,1,1.33253834,132.066,3.737,FALSE POSITIVE,K07787.01
5308419,1,1.241483276,132.10028,2.195,FALSE POSITIVE,K03887.01
6312521,1,3.01551943,132.943637,3.1713,FALSE POSITIVE,K03656.01
4579321,1,2.112395777,134.034448,2.7714,FALSE POSITIVE,K03657.01
5202905,2,14.8444836,143.576,6.091,CONFIRMED,K01932.02
1575690,1,2.252417903,132.436339,1.9767,FALSE POSITIVE,K03658.01
4386047,1,2.900613144,133.422871,3.7357,FALSE POSITIVE,K03659.01
5103998,1,174.7697122,172.472322,2.3569,FALSE POSITIVE,K03660.01
9655858,1,31.43284649,138.11259,5.3541,FALSE POSITIVE,K03733.01
10275880,1,9.72675447,139.47635,19.6214,FALSE POSITIVE,K03734.01
2166200,1,8.096939227,132.646466,2.8833,FALSE POSITIVE,K03735.01
3547315,1,0.64234865,131.911078,2.1184,FALSE POSITIVE,K03736.01
6933781,1,130.4194187,229.758424,4.165,FALSE POSITIVE,K03737.01
6148271,1,1.78526527,133.1265,6.2233,FALSE POSITIVE,K03812.01
5386904,1,4.8591441,132.6666,3.8588,FALSE POSITIVE,K03813.01
2997178,1,5.95077813,135.06469,5.6,FALSE POSITIVE,K03814.01
8956206,2,99.673478,219.33483,0.968,FALSE POSITIVE,K02048.02
8260198,1,0.955297055,132.179352,1.7405,FALSE POSITIVE,K03888.01
10733174,1,280.476576,299.3871,32.24,FALSE POSITIVE,K03889.01
8564976,1,152.8255989,197.41339,22.688,FALSE POSITIVE,K03890.01
11760860,1,2.41660149,131.53713,1.9699,CONFIRMED,K03892.01
7910148,1,4.252082243,134.299947,2.7543,FALSE POSITIVE,K03661.01
12459731,1,14.18022831,143.127623,4.5344,FALSE POSITIVE,K03662.01
12735740,1,282.5253558,363.071925,10.7965,CONFIRMED,K03663.01
4678875,1,1.87887673,133.0741983,6.60887,FALSE POSITIVE,K03664.01
7812175,1,17.79391159,134.035628,4.3194,FALSE POSITIVE,K03665.01
7708193,1,7.942583252,134.817062,7.0612,FALSE POSITIVE,K03666.01
5478083,1,15.85231085,142.52451,4.8707,FALSE POSITIVE,K03738.01
10857342,1,2.415925551,133.610004,9.7769,FALSE POSITIVE,K03739.01
5215700,1,0.656201038,132.0994299,4.17901,FALSE POSITIVE,K03740.01
8780959,1,2.617280959,132.391963,9.661,FALSE POSITIVE,K03741.01
5565486,1,1.412524016,131.704429,5.74859,FALSE POSITIVE,K03742.01
8453214,1,5.77676732,131.5416,6.822,FALSE POSITIVE,K01776.01
8552719,1,88.40678718,176.274619,12.3079,CONFIRMED,K01792.01
8556077,1,3.635723653,134.6084,2.1862,FALSE POSITIVE,K02027.01
7757698,1,369.181947,399.5169,3.239,FALSE POSITIVE,K07848.01
8625821,1,45.3968385,136.93885,4.477,FALSE POSITIVE,K01859.01
8652999,1,15.160166,136.55982,5.856,FALSE POSITIVE,K01953.01
12164770,1,2.63009438,132.22517,11.226,FALSE POSITIVE,K02088.01
9541322,1,9.40527028,134.55181,2.076,FALSE POSITIVE,K02089.01
10470616,1,4.15713766,132.21689,1.808,FALSE POSITIVE,K02112.01
10362031,1,3.2136904,132.98252,2.205,FALSE POSITIVE,K02118.01
6373680,1,2.87066026,133.66393,1.541,FALSE POSITIVE,K02127.01
10963242,,31.24611088,138.4604477,4.76,FALSE POSITIVE,K01312.02
9150827,,82.37208458,208.4205685,6.35,FALSE POSITIVE,K01408.02
9957351,1,0.991105114,131.893383,2.2137,FALSE POSITIVE,K03964.01
5385575,1,12.42558039,141.5382062,57.2012,FALSE POSITIVE,K03965.01
3732035,1,138.944022,153.90645,10.611,CONFIRMED,K03966.01
5385697,1,12.4260454,141.5025,27.7691,FALSE POSITIVE,K03967.01
5385697,2,12.4260002,133.9385,30.1966,FALSE POSITIVE,K03967.02
8823833,1,1.50650136,132.98952,3.1126,FALSE POSITIVE,K03968.01
5015913,1,1.179969562,133.381942,1.9745,FALSE POSITIVE,K01667.01
5103942,1,10.10176739,131.80667,2.1267,FALSE POSITIVE,K01668.01
8678664,1,15.42040937,133.516609,2.3707,FALSE POSITIVE,K01782.01
8832512,1,9.97682072,131.76825,3.4873,CONFIRMED,K01821.01
8892721,1,61.4913415,163.63194,9.627,FALSE POSITIVE,K01844.01
9042357,1,16.00351679,146.38812,4.001,FALSE POSITIVE,K01993.01
9115681,1,1.86390886,132.19741,4.414,FALSE POSITIVE,K01865.01
10481045,1,2.03743942,131.55893,3.103,FALSE POSITIVE,K02320.01
8107034,,332.74984,386.9102,14.77,FALSE POSITIVE,K02322.01
3962751,,45.60304785,171.32001,8.35,FALSE POSITIVE,K02326.01
8582291,1,2.4681015,132.07692,2.83,FALSE POSITIVE,K02330.01
5110683,,12.53449909,134.95078,6.02,FALSE POSITIVE,K02334.01
7967861,,215.15218,171.913,19.97,FALSE POSITIVE,K02349.01
8179325,1,3.17275711,133.98944,5.404,FALSE POSITIVE,K02359.01
5475494,1,0.73619448,132.08341,1.1148,FALSE POSITIVE,K03969.01
9412445,1,10.18670759,132.51843,7.498,FALSE POSITIVE,K03970.01
7866914,1,365.994154,217.68143,13.071,FALSE POSITIVE,K03971.01
6057684,1,0.54028956,131.85133,3.619,FALSE POSITIVE,K03972.01
5271608,1,2.49047468,133.44225,2.2003,FALSE POSITIVE,K01673.01
5357470,1,2.17257963,133.00429,1.5794,FALSE POSITIVE,K01674.01
5443775,1,3.307669761,131.56743,1.672,FALSE POSITIVE,K01676.01
5527172,1,3.183961388,132.865355,3.7875,FALSE POSITIVE,K01678.01
7386391,1,48.507991,148.3182,8.984,FALSE POSITIVE,K07837.01
5529643,1,0.759766456,131.7904,5.323,FALSE POSITIVE,K01679.01
9366989,1,1.219034472,132.100235,2.151,FALSE POSITIVE,K01785.01
9468717,1,7.37339245,134.0101,2.883,FALSE POSITIVE,K01954.01
9528420,1,4.70847097,134.153065,6.0503,FALSE POSITIVE,K01742.01
9529744,1,2.404556949,131.67616,7.4918,FALSE POSITIVE,K01806.01
9674608,1,2.972047661,133.24987,1.198,FALSE POSITIVE,K01795.01
8495415,1,2.237180102,133.68185,1.4734,FALSE POSITIVE,K02362.01
10341905,1,0.93374232,131.52477,6.552,FALSE POSITIVE,K02391.01
10336927,,134.76309,131.94463,8.77,FALSE POSITIVE,K02394.01
12115188,1,0.495434094,133.458716,1.2496,FALSE POSITIVE,K02396.01
9850957,1,8.48031302,135.86745,5.988,FALSE POSITIVE,K02446.01
12470954,,5.40534383,131.8513595,2.32,FALSE POSITIVE,K00439.02
11568224,1,0.882131829,131.900716,6.8106,FALSE POSITIVE,K03973.01
7938883,1,0.489682339,131.5738141,1.7495,FALSE POSITIVE,K03974.01
9280239,1,364.751562,135.47514,13.057,CONFIRMED,K03975.01
4544571,1,2.189098506,132.080937,5.1498,FALSE POSITIVE,K03976.01
3245661,1,0.7088055,132.168239,3.6789,FALSE POSITIVE,K03977.01
5618071,,88.821421,160.4918,9.35,FALSE POSITIVE,K01682.01
6312534,1,1.507761203,132.942717,3.096,FALSE POSITIVE,K01689.01
6470917,1,1.506019633,133.02809,2.408,FALSE POSITIVE,K01690.01
7431709,1,0.572513875,131.776,2.353,FALSE POSITIVE,K07838.01
6611330,1,35.14578122,136.493569,2.253,FALSE POSITIVE,K01691.01
6699368,1,3.690317047,131.542094,1.3784,FALSE POSITIVE,K01694.01
9886255,1,105.9566815,182.05127,6.9988,CONFIRMED,K01846.01
9973855,1,2.95600563,134.06322,2.6717,FALSE POSITIVE,K01966.01
10019399,1,11.80570754,133.050811,2.0494,FALSE POSITIVE,K01796.01
7841368,1,25.3710555,141.8015,3.739,FALSE POSITIVE,K07851.01
10031707,1,8.58966893,132.01936,6.962,FALSE POSITIVE,K01827.01
10092312,1,4.468456599,138.741584,1.4195,FALSE POSITIVE,K01823.01
10407054,1,0.933754669,132.44306,4.048,FALSE POSITIVE,K02500.01
10880007,,86.79876649,199.89506,2.99,FALSE POSITIVE,K02502.01
8418129,,164.5750675,222.03648,9.57,FALSE POSITIVE,K02515.01
6525185,1,1.71030803,131.6107,2.718,FALSE POSITIVE,K02568.01
10812504,1,79.9201319,197.21721,4.482,FALSE POSITIVE,K02570.01
8107115,,199.3113,172.4242,6.43,FALSE POSITIVE,K02575.01
10663411,,157.82131,137.7418,12.42,FALSE POSITIVE,K02584.01
10090219,1,2.28612573,133.53049,12.408,FALSE POSITIVE,K03978.01
9899217,1,1.33254971,132.05415,4.69,FALSE POSITIVE,K03979.01
6750902,1,0.469334634,131.736456,0.8864,FALSE POSITIVE,K03980.01
5895588,1,0.849277809,132.17649,3.137,FALSE POSITIVE,K03981.01
6803855,1,71.4523167,148.80814,6.276,CONFIRMED,K01695.01
6891366,1,1.752564549,132.71889,3.503,FALSE POSITIVE,K01696.01
7448023,1,0.566816802,131.77983,1.981,FALSE POSITIVE,K07839.01
6891637,1,1.752553762,132.72735,3.877,FALSE POSITIVE,K01697.01
6975615,1,2.065351521,133.15601,2.661,FALSE POSITIVE,K01698.01
7137725,1,2.253551793,132.4798,3.66,FALSE POSITIVE,K01699.01
10153855,1,1.06378861,131.52465,1.072,CONFIRMED,K01981.01
10230571,,123.1149477,172.26301,17.24,FALSE POSITIVE,K01926.01
10294613,1,1.854493861,132.49056,4.2367,FALSE POSITIVE,K01896.01
7879648,1,1.020713389,132.20309,0.873,FALSE POSITIVE,K07852.01
10491044,1,2.1990638,133.06948,3.197,FALSE POSITIVE,K01763.01
10614012,1,132.1331011,149.17288,26.715,FALSE POSITIVE,K01807.01
10616415,1,1.120646438,131.59197,1.7664,FALSE POSITIVE,K01999.01
6525193,1,1.710279417,131.61739,2.252,FALSE POSITIVE,K02653.01
6866251,,65.238281,158.9557,5.756,FALSE POSITIVE,K02661.01
7117710,1,0.56679641,131.8085,2.324,FALSE POSITIVE,K07817.01
4178606,1,42.3520039,131.61246,7.773,CONFIRMED,K02728.01
5980208,1,0.789160884,131.50545,0.9268,CONFIRMED,K02742.01
5303557,1,2.399081606,133.06425,4.384,FALSE POSITIVE,K03982.01
10227863,1,5.14072621,135.0222,27.24,FALSE POSITIVE,K03983.01
7281668,1,0.566798545,131.8431,5.224,FALSE POSITIVE,K07829.01
8036287,1,1.44445234,132.80685,0.9753,CONFIRMED,K03984.01
9602562,1,3.55653637,133.5172,8.7,FALSE POSITIVE,K03985.01
10668665,1,9.60853601,137.74499,3.672,FALSE POSITIVE,K03986.01
10407020,1,0.933747751,131.52218,3.9236,FALSE POSITIVE,K03987.01
7380829,1,3.17463577,132.24293,10.988,FALSE POSITIVE,K01703.01
7470491,1,0.902222843,131.7156501,2.0516,FALSE POSITIVE,K07840.01
7768952,1,22.4685309,148.4968,3.034,FALSE POSITIVE,K01709.01
8162790,1,10.16104834,141.51593,3.0448,FALSE POSITIVE,K01712.01
9655129,1,2.743978797,133.76412,6.442,FALSE POSITIVE,K01714.01
9899483,1,1.332561398,132.0511,4.103,FALSE POSITIVE,K01719.01
7882360,1,364.14397,376.4124,15.37,FALSE POSITIVE,K07853.01
10965740,1,21.78769087,136.69645,4.498,FALSE POSITIVE,K01887.01
11187436,1,5.90741476,133.93511,1.016,CONFIRMED,K01804.01
11285136,1,2.368173896,133.81015,2.346,FALSE POSITIVE,K01774.01
11298815,1,5.73865933,136.91835,4.051,FALSE POSITIVE,K02015.01
11342573,1,91.05641908,204.836321,6.7282,FALSE POSITIVE,K01771.01
9823519,1,4.49686066,134.20642,1.7306,CONFIRMED,K02793.01
7047824,1,24.7543849,140.20732,3.39,CONFIRMED,K02806.01
4479633,1,0.475068516,131.8191,0.8552,FALSE POSITIVE,K02814.01
4952341,1,1.79683793,134.83029,7.911,FALSE POSITIVE,K02818.01
8176019,,187.5125128,178.10516,8.05,FALSE POSITIVE,K02843.01
5385491,2,12.425484,133.99,28.0218,FALSE POSITIVE,K03988.01
11358389,2,17.7838298,146.91035,3.997,CONFIRMED,K02163.02
5551504,1,1.204529346,131.93613,1.62,FALSE POSITIVE,K03989.01
6421503,1,2.15839583,131.89506,8.09,FALSE POSITIVE,K03990.01
7538434,1,371.1495,415.4245,15.855,FALSE POSITIVE,K07841.01
10487119,1,3.374684854,131.769948,4.48335,FALSE POSITIVE,K01635.01
10621666,1,2.61841046,136.66312,3.304,FALSE POSITIVE,K01636.01
10747439,1,4.593594819,134.889552,2.6391,FALSE POSITIVE,K01638.01
10749128,,125.0426,240.291,8.99,FALSE POSITIVE,K01639.01
10813841,1,6.17039154,354.54497,2.116,FALSE POSITIVE,K01640.01
10879656,1,0.364860478,132.07029,1.4736,FALSE POSITIVE,K01642.01
12691412,1,6.90522317,137.02059,3.533,FALSE POSITIVE,K01983.01
5024482,1,1.5259105,132.7061,3.114,FALSE POSITIVE,K02041.01
8175131,1,4.27121961,132.10466,2.9283,FALSE POSITIVE,K02139.01
7177766,1,0.769358923,131.57827,1.5364,FALSE POSITIVE,K07819.01
5513897,1,0.755109106,132.56239,2.967,FALSE POSITIVE,K02591.01
10664416,1,25.3239215,138.49766,70.405,FALSE POSITIVE,K02599.01
5807769,1,7.99022379,132.268,3.273,CONFIRMED,K02614.01
11495766,,4.1749166,134.1713,4.828,FALSE POSITIVE,K02630.01
7282154,1,0.56678694,131.82489,1.959,FALSE POSITIVE,K07830.01
3228988,1,0.73094701,132.22433,4.223,FALSE POSITIVE,K03992.01
2970804,1,0.686994057,131.661024,3.5252,FALSE POSITIVE,K03993.01
7552701,1,1.324247867,131.51043,1.4759,FALSE POSITIVE,K03994.01
7418173,1,0.780632043,132.190835,1.4109,FALSE POSITIVE,K03995.01
3228804,1,0.730947169,132.22192,4.396,FALSE POSITIVE,K03996.01
11045383,1,41.16676097,158.917777,2.2133,FALSE POSITIVE,K01645.01
11391667,1,1.083736642,134.1369208,1.57912,FALSE POSITIVE,K01652.01
11392017,1,2.45570369,133.03195,3.1,FALSE POSITIVE,K01653.01
3446451,1,0.64234875,131.910695,1.3699,FALSE POSITIVE,K01735.01
6603756,1,5.204286663,135.885314,6.2598,FALSE POSITIVE,K01729.01
8460600,1,6.352090869,134.2069907,3.88771,FALSE POSITIVE,K01730.01
12121470,1,1.877350712,132.26591,1.7478,FALSE POSITIVE,K02142.01
3327993,1,2.11552348,134.09961,6.712,FALSE POSITIVE,K02157.01
5467124,1,2.84573962,134.27578,7.28,FALSE POSITIVE,K02161.01
7906739,1,7.01476115,136.88345,3.945,FALSE POSITIVE,K02165.01
2860114,1,0.941603153,132.976171,1.1886,FALSE POSITIVE,K02170.01
8501062,,24.40213373,149.47431,12.57,FALSE POSITIVE,K02176.01
7199644,1,1.13357304,131.8204,2.849,FALSE POSITIVE,K07821.01
11966253,1,0.643468999,131.83868,1.1108,FALSE POSITIVE,K02772.01
10275805,1,112.645961,182.99824,7.037,FALSE POSITIVE,K02782.01
5709889,1,0.526887517,131.86561,0.8971,FALSE POSITIVE,K02783.01
3119256,1,4.14244748,132.907,2.203,FALSE POSITIVE,K02784.01
9943435,1,0.777663575,131.52537,1.1741,FALSE POSITIVE,K02788.01
2442359,1,0.552834211,131.75468,1.2887,FALSE POSITIVE,K03997.01
7707742,1,0.758354475,132.623984,4.56811,FALSE POSITIVE,K03998.01
6041734,2,76.5369531,164.15644,5.574,CONFIRMED,K02167.03
2010191,1,3.43525124,132.6333,4.509,FALSE POSITIVE,K03999.01
5471675,1,0.962828092,132.20697,4.411,FALSE POSITIVE,K04000.01
8845574,1,1.878156188,136.2716,2.058,FALSE POSITIVE,K01734.01
2021440,1,7.81153999,136.33101,5.984,FALSE POSITIVE,K01987.01
3122985,1,0.993488979,131.607354,1.9694,FALSE POSITIVE,K01949.01
3248019,1,1.334104585,132.3674913,3.14624,FALSE POSITIVE,K01759.01
3328026,1,2.115498574,134.11259,6.738,FALSE POSITIVE,K01994.01
7116024,1,3.40076682,131.8405,4.7,FALSE POSITIVE,K07812.01
2014991,1,6.49676881,132.17439,2.527,FALSE POSITIVE,K02178.01
12885212,1,2.057499811,133.31318,2.569,FALSE POSITIVE,K02184.01
5894073,1,10.5856758,136.9685,4.911,FALSE POSITIVE,K02187.01
10518424,1,2.69633621,132.99538,5.238,FALSE POSITIVE,K02188.01
4245933,1,11.2580745,140.794,23.516,FALSE POSITIVE,K02190.01
7199724,1,0.566795586,131.83245,4.124,FALSE POSITIVE,K07822.01
12935144,1,1.099291188,131.50242,1.765,FALSE POSITIVE,K02847.01
6185496,1,0.47462889,131.54237,1.0194,FALSE POSITIVE,K02858.01
12170648,1,0.299697755,132.017121,0.8473,FALSE POSITIVE,K02875.01
